user_id,product_id,view_timestamp,purchase_timestamp
1214,2025,2024-03-26 21:07:47,
1755,2969,2024-04-11 18:17:07,
1198,2094,2023-11-15 09:56:09,2023-11-15 17:17:09
1527,2690,2024-01-15 19:41:14,
1587,2104,2024-08-10 20:45:47,
1962,2627,2024-08-15 20:22:21,
1458,2364,2024-01-20 17:12:17,2024-01-20 23:30:17
1232,2039,2024-02-13 06:02:30,
1819,2047,2023-11-26 04:40:40,
1095,2985,2023-10-07 09:26:53,2023-10-08 05:00:53
1917,2368,2023-11-12 20:09:27,
1754,2520,2023-10-24 10:35:18,2023-10-24 23:15:18
1181,2501,2024-03-18 00:33:18,
1787,2535,2024-03-03 03:28:17,2024-03-03 22:15:17
1616,2372,2024-03-31 16:07:51,
1112,2453,2023-12-27 18:24:18,
1584,2139,2024-08-06 18:25:56,
1239,2984,2024-02-01 13:42:35,
1436,2919,2024-03-08 17:43:30,
1303,2072,2024-05-05 17:28:04,
1222,2077,2024-06-25 19:18:59,
1157,2806,2023-09-30 15:23:09,
1852,2161,2023-10-03 18:39:54,
1591,2535,2023-09-29 11:04:07,2023-09-30 10:09:07
1989,2685,2023-12-12 12:29:01,
1885,2797,2023-11-26 19:56:05,
1369,2251,2023-12-21 20:52:02,
1833,2108,2023-10-07 19:50:01,
1725,2293,2023-08-28 12:19:49,
1175,2123,2023-09-12 10:48:29,
1444,2813,2024-04-16 17:53:09,2024-04-17 06:42:09
1658,2632,2024-03-05 11:49:31,
1795,2391,2024-06-29 00:15:23,
1925,2991,2024-01-28 14:04:25,
1548,2659,2024-08-03 03:07:14,2024-08-03 22:54:14
1265,2468,2023-08-29 06:13:21,
1155,2013,2024-06-07 20:50:50,
1834,2498,2023-10-14 11:34:22,
1792,2245,2023-12-22 06:23:12,
1354,2828,2024-03-31 16:54:47,
1759,2312,2023-11-18 20:55:29,
1750,2715,2024-01-15 10:09:52,2024-01-15 20:06:52
1356,2525,2024-04-15 16:55:46,
1993,2045,2024-05-31 12:36:19,
1326,2148,2024-07-26 16:47:19,2024-07-27 04:34:19
1613,2105,2024-05-29 09:43:52,2024-05-29 16:23:52
1446,2606,2024-02-28 13:47:29,
1810,2851,2024-03-14 17:18:37,
1645,2873,2023-08-28 17:29:14,
1794,2475,2024-07-28 01:27:22,
1746,2405,2024-07-22 21:07:51,
1348,2240,2023-11-02 07:09:06,
1847,2695,2023-11-09 02:10:53,
1980,2409,2024-02-26 22:46:09,2024-02-27 02:27:09
1328,2837,2023-11-16 05:39:17,2023-11-16 16:53:17
1718,2310,2023-11-25 04:15:42,2023-11-25 15:05:42
1267,2333,2023-09-28 06:54:09,
1450,2565,2024-06-11 16:39:16,
1036,2401,2024-02-10 06:07:35,
1406,2614,2023-10-17 16:13:54,
1736,2651,2024-02-03 13:33:42,
1963,2286,2023-11-07 19:48:38,
1834,2317,2024-02-27 02:51:07,
1338,2307,2024-05-30 02:33:34,2024-05-30 11:08:34
1525,2858,2023-09-20 20:54:47,
1594,2009,2024-05-28 08:23:37,
1560,2561,2024-01-23 21:02:30,
1552,2875,2023-10-12 23:22:30,
1968,2108,2024-08-21 23:27:23,2024-08-22 00:04:23
1023,2845,2023-09-21 02:54:49,
1049,2462,2024-04-05 20:02:40,
1945,2358,2024-04-25 06:54:25,2024-04-25 12:57:25
1602,2346,2024-06-15 11:00:18,
1377,2463,2024-03-23 05:19:51,
1146,2478,2023-10-30 12:16:19,
1653,2408,2023-10-07 06:58:05,
1851,2111,2024-03-23 02:55:03,2024-03-23 16:12:03
1050,2014,2024-05-02 17:12:51,
1596,2343,2023-09-27 20:22:30,
1934,2314,2024-04-23 20:28:34,
1606,2569,2023-08-23 16:52:03,
1832,2497,2023-11-30 22:56:21,
1344,2078,2024-06-03 10:00:11,
1270,2287,2023-09-28 06:16:59,
1068,2193,2023-09-19 09:04:02,
1379,2974,2023-10-28 20:47:54,
1508,2537,2023-09-01 16:16:13,2023-09-02 11:06:13
1886,2794,2023-12-18 22:07:03,
1422,2964,2024-08-05 14:18:50,
1926,2120,2024-07-09 20:57:38,2024-07-10 18:56:38
1488,2161,2023-09-20 18:50:12,2023-09-21 12:36:12
1394,2441,2024-01-02 16:53:52,
1612,2294,2024-05-22 04:26:25,
1917,2092,2023-09-18 04:58:14,
1006,2681,2023-10-30 08:42:25,2023-10-30 22:17:25
1559,2099,2024-04-16 19:46:55,2024-04-17 15:31:55
1900,2666,2023-10-29 09:07:43,
1770,2657,2024-03-23 17:14:39,
1522,2880,2024-07-06 09:12:50,
1683,2533,2024-02-01 09:59:39,2024-02-01 16:11:39
1638,2853,2023-09-11 15:01:10,
1700,2684,2024-04-15 10:54:54,
1005,2231,2024-02-17 15:16:40,
1402,2149,2024-08-07 11:59:15,
1226,2586,2024-04-26 03:44:19,
1761,2792,2023-10-24 03:41:39,
1224,2504,2023-12-13 19:10:30,2023-12-13 19:58:30
1697,2504,2024-05-24 15:04:23,
1241,2930,2023-09-16 05:56:44,
1722,2023,2023-09-30 03:19:09,
1043,2466,2024-06-08 13:53:57,2024-06-08 16:52:57
1999,2532,2024-08-07 00:40:43,
1193,2244,2023-09-20 20:22:06,2023-09-21 14:06:06
1557,2898,2023-09-15 00:09:07,
1023,2719,2024-07-24 07:20:26,
1390,2931,2024-04-30 18:20:45,2024-05-01 09:55:45
1228,2202,2023-12-08 14:28:01,
1766,2038,2024-07-07 21:24:32,
1699,2043,2023-12-29 00:40:44,
1772,2517,2024-08-08 09:35:11,2024-08-08 11:42:11
1685,2336,2024-02-22 19:55:08,
1779,2669,2024-07-09 00:54:59,
1910,2376,2024-06-11 15:37:03,2024-06-11 22:44:03
1538,2939,2024-05-05 05:59:42,2024-05-05 16:37:42
1230,2059,2024-02-23 09:57:38,
1354,2312,2024-03-22 18:05:44,2024-03-23 10:16:44
1923,2473,2024-04-07 03:45:36,
1937,2975,2024-07-11 06:29:25,
1146,2524,2023-10-04 05:53:28,
1109,2423,2024-08-02 18:01:45,
1734,2586,2024-04-27 02:58:05,
1333,2822,2024-07-14 21:14:22,
1937,2649,2024-08-03 19:57:31,
1933,2142,2023-10-15 14:40:20,2023-10-16 04:44:20
1167,2168,2024-01-07 06:19:09,2024-01-08 01:18:09
1744,2673,2023-09-14 15:49:32,2023-09-15 00:44:32
1290,2974,2024-01-06 14:23:55,
1175,2302,2024-02-02 01:47:52,
1339,2510,2024-07-20 01:17:28,
1507,2346,2023-12-06 16:31:01,2023-12-06 19:11:01
1787,2795,2024-01-26 17:21:24,
1761,2147,2023-10-08 09:14:51,
1519,2669,2023-12-01 17:11:11,
1069,2606,2024-04-30 13:39:40,
1888,2186,2024-02-13 15:24:11,
1204,2554,2024-06-12 10:43:33,
1274,2298,2024-01-11 07:37:07,2024-01-11 13:50:07
1724,2656,2024-06-02 23:04:36,2024-06-03 20:26:36
1475,2847,2024-07-01 09:56:27,
1610,2685,2024-03-11 01:48:46,
1279,2059,2023-10-03 20:04:50,
1836,2755,2023-12-19 04:27:55,2023-12-20 04:22:55
1367,2060,2024-02-03 12:07:14,
1469,2745,2024-02-03 11:40:50,
1885,2720,2024-06-21 04:16:26,2024-06-21 21:23:26
1311,2793,2024-05-21 07:50:15,
1575,2429,2023-08-25 09:30:22,
1167,2225,2024-01-19 02:11:56,
1952,2009,2024-06-27 16:42:06,
1924,2685,2024-05-31 15:07:56,
1808,2911,2024-04-06 01:47:05,
1550,2196,2024-06-13 09:32:14,
1832,2030,2024-03-04 00:22:15,
1899,2190,2023-12-13 15:27:42,2023-12-14 08:24:42
1030,2725,2023-11-25 11:49:02,2023-11-25 21:25:02
1294,2360,2024-01-24 07:05:33,
1180,2797,2024-03-22 00:35:55,
1444,2021,2024-03-05 03:45:15,
1499,2146,2023-11-16 05:55:18,
1421,2316,2023-10-13 22:39:48,2023-10-14 19:10:48
1496,2756,2024-05-07 22:39:14,2024-05-08 10:36:14
1385,2314,2024-04-17 17:02:18,
1959,2917,2024-06-15 22:51:35,
1758,2339,2023-10-27 23:32:35,2023-10-28 05:42:35
1372,2915,2024-08-11 21:49:40,
1219,2475,2024-04-22 15:22:03,
1460,2503,2023-09-06 18:54:58,2023-09-07 08:20:58
1801,2860,2023-12-14 01:41:13,
1690,2148,2024-05-01 07:00:17,2024-05-02 05:59:17
1186,2415,2024-03-19 09:09:45,2024-03-19 16:22:45
1041,2905,2024-01-10 00:05:31,
1703,2079,2024-06-18 20:25:46,
1790,2784,2024-02-14 17:56:23,2024-02-15 01:54:23
1142,2251,2023-12-27 06:54:42,2023-12-27 09:14:42
1484,2789,2024-07-10 18:02:01,2024-07-11 03:21:01
1632,2732,2024-02-13 14:09:42,
1048,2198,2024-03-21 23:27:32,
1161,2428,2023-09-15 12:51:44,
1969,2898,2024-07-30 05:45:11,
1045,2293,2024-01-12 17:10:55,
1465,2885,2023-09-03 18:47:05,
1380,2743,2024-04-25 16:49:35,
1580,2179,2024-04-05 03:39:49,
1698,2953,2024-06-02 13:29:58,
1013,2443,2024-06-06 22:51:29,
1286,2756,2023-09-09 19:52:10,
1570,2548,2024-01-09 20:52:49,
1490,2498,2024-02-22 19:19:35,
1705,2333,2023-11-22 09:42:10,
1032,2610,2024-05-20 20:24:18,
1351,2334,2024-07-02 23:16:35,2024-07-03 03:50:35
1944,2823,2024-06-29 16:57:14,
1575,2019,2023-10-06 21:24:21,2023-10-06 22:05:21
1619,2092,2024-02-24 09:15:51,
1728,2028,2023-10-26 20:36:03,
1832,2530,2024-03-26 19:22:09,2024-03-27 15:46:09
1078,2167,2024-05-24 07:09:01,2024-05-25 03:45:01
1724,2271,2024-05-03 23:04:50,
1785,2512,2024-02-05 21:09:59,
1886,2576,2024-01-24 22:09:39,
1312,2174,2024-02-29 16:07:56,
1463,2101,2024-08-04 00:35:43,
1258,2896,2024-03-15 15:31:42,
1249,2105,2024-06-20 12:17:52,
1287,2169,2024-01-21 03:06:35,
1043,2321,2024-07-12 15:35:23,
1513,2712,2024-07-06 12:52:53,2024-07-07 03:46:53
1028,2854,2024-08-20 06:12:39,2024-08-20 15:29:39
1844,2659,2023-09-15 15:18:12,
1827,2837,2023-11-27 16:42:51,
1167,2635,2024-06-12 00:36:03,
1249,2775,2023-09-06 10:54:26,
1111,2692,2023-10-21 07:35:50,2023-10-21 19:38:50
1234,2024,2023-08-29 21:50:33,
1730,2346,2023-12-27 12:31:08,
1017,2245,2024-06-01 13:12:40,
1624,2717,2024-04-23 08:29:37,
1583,2688,2024-05-08 17:34:02,2024-05-08 19:36:02
1009,2598,2024-02-23 18:58:52,2024-02-23 23:02:52
1585,2027,2024-02-23 11:57:39,
1081,2596,2024-02-04 02:08:23,2024-02-04 15:07:23
1092,2851,2023-11-04 18:02:12,
1300,2935,2023-09-15 03:50:31,
1454,2281,2023-09-14 05:36:12,2023-09-14 20:49:12
1871,3000,2023-12-15 05:58:08,
1465,2880,2023-12-21 23:50:48,2023-12-22 00:56:48
1776,2625,2023-11-20 23:07:22,
1728,2256,2024-03-27 09:10:20,
1828,2874,2024-05-21 18:59:03,2024-05-22 17:54:03
1526,2304,2024-06-14 13:15:05,
1757,2824,2024-02-24 05:20:42,
1732,2823,2024-04-25 03:46:12,
1217,2516,2024-03-27 08:15:52,2024-03-28 04:21:52
1387,2769,2023-11-22 16:08:04,2023-11-23 06:02:04
1048,2062,2024-04-11 09:40:47,
1871,2366,2024-04-19 13:23:48,
1945,2976,2024-03-14 05:35:18,2024-03-14 12:50:18
1999,2859,2024-07-29 23:48:01,
1370,2178,2023-12-08 09:31:26,
1568,2590,2023-10-09 01:28:04,
1793,2740,2024-04-05 02:42:04,
1975,2800,2023-11-12 11:22:54,
1762,2193,2024-01-14 07:45:54,2024-01-15 05:29:54
1074,2010,2024-02-26 00:51:57,
1290,2445,2023-09-03 09:23:36,
1552,2193,2024-03-13 08:04:24,2024-03-13 17:51:24
1649,2144,2023-09-11 01:42:17,
1892,2407,2023-10-08 22:49:09,
1857,2441,2024-03-28 01:23:37,2024-03-28 16:23:37
1920,2651,2024-06-13 04:54:28,2024-06-13 05:11:28
1702,2987,2024-04-16 06:36:24,
1874,2864,2024-07-25 20:35:51,
1733,2104,2023-10-21 15:33:43,
1300,2444,2023-09-14 11:33:10,
1169,2149,2024-05-25 06:33:32,2024-05-25 22:59:32
1042,2202,2024-02-16 14:41:39,
1669,2464,2023-11-23 07:03:58,2023-11-23 20:25:58
1794,2437,2024-08-07 17:54:17,2024-08-08 02:49:17
1565,2597,2024-06-17 01:57:15,
1872,2213,2024-05-26 11:59:50,
1104,2192,2024-02-11 18:40:37,2024-02-12 18:08:37
1967,2081,2023-10-27 03:48:25,
1377,2838,2024-01-19 03:33:01,
1571,2736,2024-02-06 19:08:07,
1374,2901,2024-04-15 06:54:38,
1204,2611,2023-08-30 03:54:48,2023-08-30 16:52:48
1783,2143,2023-11-28 00:04:21,
1532,2845,2024-07-03 04:52:52,
1046,2095,2024-05-20 12:51:10,
1413,2643,2023-09-02 06:36:21,
1715,2409,2023-08-30 06:59:32,
1506,2686,2024-04-05 11:08:57,2024-04-05 12:11:57
1021,2458,2023-09-21 15:46:42,
1831,2329,2024-02-26 09:07:41,
1837,2680,2023-11-03 13:11:34,2023-11-04 08:05:34
1833,2122,2024-01-17 04:50:49,
1615,2316,2023-09-27 09:19:13,
1625,2406,2024-04-24 23:10:00,
1070,2160,2024-03-12 14:38:31,2024-03-13 10:04:31
1495,2679,2024-03-13 07:49:15,
1543,2524,2024-01-02 01:48:46,2024-01-03 00:32:46
1422,2835,2024-06-04 18:18:35,
1645,2907,2024-05-28 08:20:22,
1803,2675,2024-07-26 15:33:51,
1982,2439,2024-06-21 19:37:17,
1483,2223,2023-10-07 03:34:48,
1968,2192,2023-08-30 04:55:23,
1994,2516,2023-12-03 19:56:19,2023-12-04 04:52:19
1122,2649,2024-02-22 18:10:17,
1870,2537,2024-03-06 22:06:49,2024-03-06 23:09:49
1301,2553,2023-11-07 07:09:27,2023-11-08 02:24:27
1405,2399,2024-05-15 08:57:34,
1885,2498,2023-08-29 08:26:47,
1398,2265,2024-07-24 09:25:42,
1398,2646,2024-06-03 02:11:31,
1436,2840,2024-02-04 08:07:53,
1129,2864,2023-11-30 11:52:59,
1627,2709,2024-03-23 14:07:08,2024-03-24 05:27:08
1592,2775,2023-09-06 16:49:27,
1754,2386,2024-05-27 13:09:08,
1287,2562,2024-03-12 04:33:16,
1526,2389,2023-12-28 06:51:11,2023-12-29 04:20:11
1704,2925,2024-05-23 03:33:16,
1113,2886,2024-05-13 15:34:11,2024-05-13 16:57:11
1275,2960,2024-03-13 22:14:57,
1312,2529,2024-06-13 02:26:34,2024-06-13 02:47:34
1714,2476,2024-02-15 23:20:49,
1210,2499,2024-05-27 21:39:18,2024-05-28 16:05:18
1568,2080,2024-03-15 10:38:12,
1530,2208,2024-07-28 07:45:37,
1135,2844,2024-04-02 09:19:48,
1581,2853,2024-06-11 12:20:47,2024-06-11 22:45:47
1044,2483,2023-10-21 19:28:25,2023-10-22 03:45:25
1499,2018,2023-09-29 07:57:38,2023-09-29 23:49:38
1294,2976,2024-04-13 22:55:35,2024-04-14 01:51:35
1563,2531,2024-08-11 18:59:34,
1737,2066,2023-09-18 11:37:27,
1506,2189,2024-08-06 17:40:25,2024-08-07 04:54:25
1947,2246,2024-02-01 19:19:37,
1748,2033,2024-03-01 10:39:24,
1330,2512,2024-02-28 10:48:52,2024-02-29 05:07:52
1313,2915,2024-05-26 12:55:35,
1169,2810,2023-10-24 21:26:52,
1628,2260,2024-05-06 14:57:49,
1005,2297,2023-11-27 07:15:03,
1360,2117,2024-08-02 00:09:21,
1843,2439,2024-03-22 21:31:29,2024-03-23 17:47:29
1968,2281,2023-11-16 07:06:07,
1466,2115,2024-03-10 15:45:18,2024-03-11 14:31:18
1522,2199,2023-09-26 07:15:51,2023-09-27 02:45:51
1783,2528,2024-04-09 17:29:29,
1030,2082,2023-12-06 16:17:15,2023-12-07 09:09:15
1333,2660,2023-08-28 18:44:20,2023-08-29 03:55:20
1535,2106,2024-04-29 19:41:14,
1227,2371,2023-12-06 22:34:01,2023-12-06 23:33:01
1195,2520,2023-10-05 14:42:39,
1128,2032,2024-01-13 21:57:04,
1258,2853,2023-10-01 20:58:58,
1752,2106,2024-05-07 01:13:06,
1557,2810,2024-08-08 20:19:28,2024-08-09 06:22:28
1370,2331,2024-02-22 20:52:45,
1707,2011,2024-01-21 00:39:16,2024-01-21 07:42:16
1122,2911,2024-02-10 02:08:44,
1543,2348,2024-06-05 09:46:36,2024-06-06 06:38:36
1153,2212,2023-10-29 23:08:47,2023-10-30 04:43:47
1467,2860,2024-01-13 05:18:08,
1709,2970,2023-10-04 08:35:22,
1930,2228,2024-01-11 01:08:59,
1845,2243,2023-10-23 15:38:13,
1450,2639,2023-10-29 03:33:26,
1478,2480,2024-03-25 04:21:14,2024-03-25 16:00:14
1540,2330,2024-01-23 09:09:07,2024-01-23 23:22:07
1534,2939,2024-07-16 08:56:44,2024-07-16 16:00:44
1608,2122,2024-04-11 07:27:09,
1891,2308,2023-09-16 02:29:05,
1334,2954,2023-10-11 21:47:29,2023-10-12 14:53:29
1649,2789,2023-10-17 02:32:04,
1573,2250,2024-08-08 11:05:48,2024-08-09 09:09:48
1184,2260,2023-12-07 09:01:43,2023-12-07 12:11:43
1409,2069,2023-09-09 11:17:32,
1627,2859,2023-10-03 02:05:38,
1783,2484,2024-02-03 07:33:41,
1775,2736,2023-12-31 18:16:03,
1371,2783,2023-11-16 08:07:52,
1807,2646,2024-01-17 13:32:46,
1313,2604,2024-06-15 00:08:26,
1403,2639,2024-01-28 03:43:06,2024-01-28 17:50:06
1335,2522,2023-12-03 13:07:33,
1579,2062,2024-03-30 08:50:59,
1153,2619,2024-07-29 20:15:27,
1349,2854,2024-03-05 05:29:20,
1847,2487,2023-12-11 13:42:42,
1247,2254,2023-12-30 13:47:50,
1352,2512,2024-01-22 18:42:56,
1559,2151,2024-05-20 12:27:06,
1991,2644,2024-02-12 04:03:27,
1252,2963,2023-12-09 04:36:12,
1130,2836,2024-05-28 09:59:33,2024-05-29 04:04:33
1097,2198,2023-08-27 14:31:05,
1684,2575,2023-10-08 07:36:12,2023-10-08 19:43:12
1621,2794,2024-06-04 13:25:00,
1918,2333,2024-08-14 21:25:35,
1342,2798,2024-07-19 18:32:37,2024-07-20 14:26:37
1699,2170,2023-10-02 11:07:26,
1831,2189,2024-08-20 09:21:50,
1674,2807,2024-05-29 20:33:13,
1876,2677,2023-09-08 17:31:22,
1335,2160,2023-09-29 11:57:40,2023-09-29 17:53:40
1545,2773,2023-10-11 20:00:43,
1895,2842,2024-01-11 21:07:59,
1481,2919,2024-08-04 01:02:56,2024-08-04 01:40:56
1792,2145,2024-02-01 14:44:47,
1465,2348,2023-11-13 20:53:35,
1790,2271,2023-08-26 02:21:22,2023-08-26 10:43:22
1153,2053,2023-10-29 13:35:19,
1870,2450,2024-01-31 05:34:50,
1800,2277,2024-04-14 15:39:02,
1083,2962,2023-11-24 18:45:12,2023-11-25 03:36:12
1404,2290,2023-11-22 10:28:55,
1777,2711,2024-01-11 03:10:10,2024-01-11 19:41:10
1959,2419,2024-04-03 01:45:32,
1686,2696,2023-09-22 01:33:45,
1983,2758,2024-01-22 17:33:04,
1488,2259,2024-06-03 08:43:27,
1924,2023,2024-01-18 12:53:14,
1903,2873,2023-11-01 10:10:13,
1142,2814,2024-07-11 20:21:28,2024-07-12 09:28:28
1307,2984,2024-07-06 17:39:46,
1008,2069,2024-07-26 15:49:28,
1575,2068,2023-09-09 14:13:47,2023-09-10 14:09:47
1518,2119,2023-09-29 20:46:27,
1518,2483,2023-12-01 14:18:26,2023-12-02 00:01:26
1971,2387,2024-04-18 03:50:50,2024-04-19 03:08:50
1353,2944,2023-09-08 10:44:20,
1906,2289,2024-05-22 06:16:21,2024-05-22 22:25:21
1140,2953,2023-09-16 15:25:49,2023-09-17 02:33:49
1428,2825,2024-05-31 13:40:11,
1992,2109,2024-03-25 03:06:55,
1356,2149,2023-11-18 19:55:56,2023-11-19 01:06:56
1533,2060,2024-01-22 17:23:25,2024-01-23 08:02:25
1382,2245,2023-11-23 08:20:53,
1449,2076,2024-05-02 23:23:08,
1390,2577,2024-07-30 21:01:37,
1568,2331,2024-07-15 15:12:35,
1702,2006,2024-02-21 14:45:54,
1148,2405,2024-03-10 16:58:45,
1479,2090,2024-05-10 16:13:00,
1010,2087,2024-04-05 14:09:10,
1151,2988,2024-06-07 16:59:39,2024-06-07 19:11:39
1078,2421,2024-01-04 06:08:34,
1305,2546,2024-05-19 22:15:28,2024-05-19 22:41:28
1287,2391,2024-04-24 01:19:59,
1272,2788,2023-09-14 09:23:59,
1047,2626,2023-12-19 19:26:32,2023-12-19 22:57:32
1453,2395,2024-06-09 13:04:18,
1754,2301,2023-08-28 09:47:54,
1676,2176,2024-01-10 13:28:45,
1110,2684,2024-03-27 21:52:45,2024-03-28 18:22:45
1168,2614,2024-03-26 14:16:07,
1959,2849,2023-12-05 11:15:00,2023-12-06 06:15:00
1463,2442,2023-09-06 11:36:31,
1344,2183,2024-02-01 04:07:15,
1010,2494,2024-04-01 03:37:47,
1244,2509,2024-07-17 22:28:37,
1630,2656,2024-05-28 12:10:37,
1239,2334,2023-11-27 03:46:46,
1969,2484,2023-12-11 17:37:50,
1246,2858,2023-12-14 00:48:30,
1392,2211,2023-09-10 18:01:50,2023-09-10 19:31:50
1055,2713,2024-01-01 12:55:38,
1446,2620,2023-12-04 07:03:22,
1132,2421,2023-08-27 23:19:21,
1988,2198,2024-05-08 05:24:56,
1757,2203,2024-07-10 02:23:21,
1024,2687,2023-09-11 10:34:45,
1412,2973,2023-12-04 08:34:45,
1513,2086,2023-12-02 12:45:37,
1581,2031,2024-03-11 11:55:17,
1440,2985,2023-12-17 16:17:21,2023-12-17 23:13:21
1528,2310,2024-05-28 18:23:21,2024-05-29 17:09:21
1674,2437,2024-08-20 02:25:23,
1365,2923,2024-03-09 08:06:17,2024-03-09 11:06:17
1149,2178,2024-03-22 21:09:29,
1223,2259,2024-03-28 01:19:10,2024-03-28 06:29:10
1378,2602,2024-02-07 18:24:13,
1156,2712,2023-09-03 05:02:03,2023-09-04 01:30:03
1403,2614,2023-12-31 11:15:41,2023-12-31 21:42:41
1928,2778,2024-01-19 05:17:55,2024-01-19 12:50:55
1743,2541,2024-05-01 08:41:46,
1707,2307,2024-04-14 00:55:19,
1991,2896,2023-11-04 19:39:02,
1594,2640,2024-08-07 18:26:33,2024-08-08 12:41:33
1574,2133,2024-05-15 17:41:52,
1512,2211,2024-07-05 20:44:22,
1717,2253,2024-05-09 14:51:24,
1629,2405,2024-07-07 10:39:17,
1046,2454,2024-06-28 11:35:31,
1715,2233,2024-07-04 05:00:24,
1760,2295,2024-05-24 04:20:20,
1158,2405,2024-08-08 04:24:01,2024-08-08 19:56:01
1507,2761,2024-01-15 03:23:13,
1030,2627,2023-09-17 18:50:27,
1275,2492,2024-05-15 08:46:49,
1926,2847,2023-10-15 02:28:55,
1044,2155,2024-04-08 12:51:24,
1613,2438,2023-11-03 14:23:31,
1039,2239,2024-05-10 08:36:02,
1144,2684,2023-12-21 08:30:57,
1759,2247,2024-05-15 09:20:33,
1765,2375,2024-07-14 21:51:20,2024-07-15 06:34:20
1958,2242,2024-08-12 04:20:46,2024-08-12 18:03:46
1302,2276,2024-01-06 07:10:13,
1701,2360,2024-06-05 15:21:25,2024-06-05 22:28:25
1916,2850,2024-03-12 14:30:43,2024-03-12 23:58:43
1854,2883,2024-08-18 12:43:23,
1213,2066,2024-05-23 03:10:27,
1811,2850,2024-01-16 03:32:14,2024-01-17 02:00:14
1767,2137,2024-03-15 02:47:20,2024-03-15 21:00:20
1514,2132,2024-04-15 18:18:48,2024-04-16 08:50:48
1898,2872,2024-07-24 18:42:48,2024-07-25 15:02:48
1142,2660,2023-11-16 18:44:34,2023-11-17 11:16:34
1191,2942,2023-12-11 18:23:01,2023-12-12 03:07:01
1735,2869,2024-01-17 05:35:58,
1106,2283,2024-07-28 11:29:57,
1658,2035,2023-10-08 09:40:43,
1911,2959,2024-08-13 01:31:33,
1081,2616,2024-02-16 12:12:54,
1242,2031,2024-03-17 13:05:41,2024-03-18 03:38:41
1361,2233,2024-01-27 01:31:22,
1243,2951,2023-12-26 04:49:56,2023-12-26 23:15:56
1718,2302,2024-02-13 20:18:41,
1897,2112,2023-11-09 16:51:01,
1317,2865,2024-05-09 11:09:10,2024-05-09 22:43:10
1858,2648,2024-02-22 06:44:58,2024-02-22 07:06:58
1351,2955,2024-08-01 07:50:02,
1506,2778,2023-08-30 05:53:29,2023-08-30 14:45:29
1012,2075,2024-06-24 09:14:50,
1641,2283,2023-10-05 13:04:30,
1030,2009,2024-03-05 03:36:28,2024-03-06 01:54:28
1677,2705,2024-01-28 08:38:40,2024-01-28 18:33:40
1691,2091,2023-10-26 14:46:57,
1444,2727,2024-02-17 05:28:46,2024-02-17 20:59:46
1103,2623,2023-12-28 01:51:34,
1314,2247,2024-02-15 06:32:10,
1644,2235,2024-03-15 21:48:59,
1847,2611,2023-11-11 08:33:45,
1161,2462,2024-08-21 06:46:00,
1117,2241,2024-04-11 01:02:46,
1562,2976,2024-06-17 07:00:01,2024-06-17 12:02:01
1805,2154,2023-09-29 15:30:15,2023-09-29 23:22:15
1049,2654,2023-11-26 07:46:34,
1285,2780,2024-08-12 13:19:36,2024-08-13 07:11:36
1706,2770,2024-02-04 09:04:14,
1394,2786,2023-11-03 15:20:03,2023-11-03 16:22:03
1565,2001,2023-09-12 06:41:47,
1228,2473,2024-07-15 21:00:29,
1671,2287,2024-05-17 00:23:23,
1915,2821,2023-12-20 06:00:53,2023-12-20 07:39:53
1493,2765,2024-05-11 04:23:02,
1023,2756,2023-09-26 05:31:40,2023-09-26 12:25:40
1131,2855,2024-07-24 15:05:13,
1109,2552,2024-04-17 11:25:28,2024-04-18 06:33:28
1456,2530,2023-11-08 22:04:12,
1923,2996,2024-03-06 18:38:59,
1698,2261,2023-12-09 19:09:09,
1329,2903,2024-02-25 23:43:49,
1010,2446,2023-12-23 21:48:21,
1230,2536,2024-01-17 21:23:32,
1193,2401,2023-11-30 09:42:42,2023-11-30 14:09:42
1329,2363,2024-07-06 00:51:08,
1780,2341,2024-03-13 17:42:22,2024-03-13 19:11:22
1522,2801,2024-03-11 14:04:11,
1308,2262,2024-06-21 14:28:37,
1631,2680,2024-04-06 01:20:22,2024-04-06 22:39:22
1324,2925,2024-01-17 17:31:08,
1828,2636,2023-12-17 17:33:53,
1727,2237,2024-04-25 16:19:24,
1217,2833,2023-11-09 11:53:55,
1847,2319,2024-06-18 22:34:46,
1404,2886,2024-05-26 15:39:19,
1731,2342,2024-01-28 21:29:33,
1034,2039,2024-06-27 06:15:01,
1830,2856,2024-02-05 12:21:08,
1365,2199,2023-08-25 10:57:50,
1835,2079,2024-03-22 01:41:11,
1797,2842,2023-10-19 15:12:10,
1551,2393,2024-06-20 21:45:29,
1232,2910,2023-12-22 14:51:20,2023-12-22 19:25:20
1940,2738,2024-07-06 06:51:32,
1993,2884,2023-09-01 17:47:56,
1704,2089,2024-02-10 02:27:57,
1156,2250,2023-12-06 22:23:29,
1117,2983,2024-06-19 01:49:44,2024-06-19 20:17:44
1646,2432,2024-07-28 23:53:03,
1116,2963,2024-02-19 23:25:56,2024-02-20 19:22:56
1847,2316,2024-08-15 13:52:42,
1372,2760,2024-06-21 11:02:57,
1583,2156,2024-03-11 11:24:32,
1508,2465,2024-05-04 15:50:00,
1220,2015,2024-05-29 00:24:21,
1331,2056,2023-08-23 15:23:52,2023-08-24 12:17:52
1308,2475,2023-12-21 04:14:56,
1173,2340,2023-11-19 04:30:55,
